Date,Open,High,Low,Close,Adj Close,Volume
2020-08-13,307.910004,320.429993,305.010010,314.290009,314.290009,2580300
2020-08-14,312.160004,315.970001,308.000000,309.989990,309.989990,1575600
2020-08-17,316.500000,318.010010,310.700012,314.100006,314.100006,2621500
2020-08-18,314.470001,334.210999,314.072998,326.100006,326.100006,3290100
2020-08-19,326.000000,339.809998,325.260010,333.010010,333.010010,2543500
2020-08-20,331.109985,334.369995,326.230011,328.959991,328.959991,2585400
2020-08-21,329.000000,341.579987,326.410004,340.660004,340.660004,2205000
2020-08-24,345.929993,349.082001,328.000000,338.000000,338.000000,1660800
2020-08-25,334.149994,339.897003,330.200012,338.059998,338.059998,1479500
2020-08-26,339.309998,346.750000,337.309998,342.399994,342.399994,1589500
2020-08-27,341.750000,342.540009,325.899994,331.290009,331.290009,1905000
2020-08-28,330.000000,333.980011,310.450012,310.940002,310.940002,2545400
2020-08-31,310.989990,311.459991,287.309998,296.559998,296.559998,4239600
2020-09-01,298.500000,313.869995,297.309998,306.829987,306.829987,1708300
2020-09-02,311.010010,313.000000,288.010010,300.209991,300.209991,1955800
2020-09-03,287.549988,292.790009,273.089996,275.700012,275.700012,2800100
2020-09-04,265.700012,271.959991,234.649994,260.940002,260.940002,4850200
2020-09-08,246.000000,270.024994,242.509995,252.080002,252.080002,2321200
2020-09-09,258.570007,266.390015,251.330994,258.309998,258.309998,1737700
2020-09-10,272.600006,296.859985,261.690002,264.609985,264.609985,4921900
2020-09-11,266.450012,273.440002,245.949997,252.279999,252.279999,2499700
2020-09-14,258.000000,268.319000,250.095001,266.700012,266.700012,3522400
2020-09-15,270.839996,275.850006,258.250000,270.339996,270.339996,3359100
2020-09-16,267.320007,275.000000,264.880005,268.959991,268.959991,2024100
2020-09-17,255.970001,270.489990,253.500000,269.339996,269.339996,2525700
2020-09-18,272.059998,293.970001,270.859985,290.089996,290.089996,4711100
2020-09-21,285.619995,302.799988,281.200012,302.380005,302.380005,2718500
2020-09-22,304.500000,307.920013,291.000000,304.170013,304.170013,2029900
2020-09-23,300.329987,302.260010,281.279999,286.720001,286.720001,2254300
2020-09-24,279.910004,291.850006,272.890015,283.859985,283.859985,2095500
2020-09-25,287.859985,296.450012,284.445007,293.739990,293.739990,1813700
2020-09-28,300.959991,307.470001,298.299988,300.739990,300.739990,1365900
2020-09-29,302.390015,304.649994,293.010010,294.660004,294.660004,1241800
2020-09-30,297.440002,307.649994,286.609985,291.010010,291.010010,2179200
2020-10-01,297.000000,324.209991,295.010010,317.380005,317.380005,3991700
2020-10-02,308.309998,319.532013,300.540009,305.359985,305.359985,2302700
2020-10-05,308.859985,314.489990,306.529999,309.720001,309.720001,1375200
2020-10-06,310.899994,311.700012,295.019989,295.760010,295.760010,1848500
2020-10-07,306.790009,310.989990,303.000000,308.480011,308.480011,1654400
2020-10-08,308.899994,311.589996,303.640015,304.070007,304.070007,1028500
2020-10-09,312.959991,313.029999,291.809998,296.190002,296.190002,2995500
2020-10-12,297.970001,301.500000,293.700012,293.989990,293.989990,2699000
2020-10-13,293.429993,310.790009,293.250000,306.739990,306.739990,3119100
2020-10-14,306.570007,306.720001,288.964996,293.880005,293.880005,2394600
2020-10-15,288.000000,298.070007,283.510010,298.000000,298.000000,1405600
2020-10-16,300.000000,304.225006,295.640015,297.079987,297.079987,1543200
2020-10-19,300.250000,308.769989,297.570007,299.950012,299.950012,2036900
2020-10-20,300.950012,304.980011,293.239990,294.540009,294.540009,1732500
2020-10-21,297.809998,297.880005,270.230011,270.269989,270.269989,2306400
2020-10-22,270.000000,274.459991,261.920013,265.869995,265.869995,2728900
2020-10-23,266.549988,270.720001,260.760010,265.850006,265.850006,1874100
2020-10-26,264.684998,277.910004,263.109985,271.359985,271.359985,2187300
2020-10-27,273.519989,280.200012,271.000000,274.339996,274.339996,2025400
2020-10-28,271.000000,284.971008,269.250000,282.739990,282.739990,2591400
2020-10-29,282.390015,284.959991,252.809998,255.759995,255.759995,4138600
2020-10-30,253.320007,260.829987,241.679993,248.029999,248.029999,3079400
2020-11-02,249.720001,262.000000,248.410004,255.639999,255.639999,2808600
2020-11-03,261.260010,278.500000,247.070007,274.109985,274.109985,8715100
2020-11-04,279.000000,286.727997,265.480011,270.149994,270.149994,3276400
2020-11-05,278.489990,300.309998,276.000000,297.220001,297.220001,3555500
2020-11-06,295.000000,304.339996,288.609985,301.130005,301.130005,1853800
2020-11-09,264.000000,266.500000,235.009995,235.330002,235.330002,6498900
2020-11-10,240.119995,245.520004,225.050003,242.710007,242.710007,3765400
2020-11-11,246.179993,253.830002,245.039993,251.740005,251.740005,1934400
2020-11-12,253.690002,261.130005,249.335007,250.539993,250.539993,1427800
2020-11-13,250.440002,253.229996,233.199997,235.839996,235.839996,2734900
2020-11-16,226.949997,241.000000,221.089996,235.410004,235.410004,2311200
2020-11-17,237.610001,240.630005,228.130005,239.059998,239.059998,1394900
2020-11-18,238.350006,241.539993,233.500000,234.660004,234.660004,1390200
2020-11-19,237.990005,249.479996,234.740005,248.550003,248.550003,1763100
2020-11-20,249.289993,259.075012,249.009995,252.539993,252.539993,1857500
2020-11-23,251.960007,258.276001,249.149994,256.390015,256.390015,1440800
2020-11-24,251.759995,254.050003,240.910004,241.729996,241.729996,2246100
2020-11-25,244.740005,251.479996,242.759995,250.559998,250.559998,1734300
2020-11-27,254.000000,268.959991,253.500000,260.679993,260.679993,1547500
2020-11-30,264.000000,265.603607,247.000000,253.169998,253.169998,833485
